Collection ID	10825
Type	SpectraCollection
Description	48,VeVe,Rat,Urine (1)
Processing log	Standardized ppm range to 11.6:0.0007:-2.0. Set reference [0.030000,-0.030000]. Fix baseline (lambda: 200.000000). Cropped ranges: 9.8,0.14. Zeroed ranges: 6.01,5.54;5.0,4.72;4.01,3.92;3.86,3.82. Sum normalized to 1000.0.  Extracted residual after subtracting peaks for:  U6.837 (13), U6.824 (14).
Base sample ID	20509	20526	20539	20590	20592	20648	20690	20715	20819	20826	20837
Time	48	48	48	48	48	48	48	48	48	48	48
Classification	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe
Sample ID	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine
Subject ID	20	21	19	24	22	23	44	46	47	45	43
Sample Description											
Weight											
Units of weight											
Species	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat
X	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	Y9	Y10	Y11
8.676800	-0.002550	-0.002798	-0.003014	-0.001960	-0.002125	-0.001756	-0.002426	-0.001517	-0.002430	-0.003144	-0.001663
8.676100	-0.003013	-0.002174	-0.003358	-0.001710	-0.001780	-0.001707	-0.002647	-0.001900	-0.001741	-0.004163	-0.002357
8.675400	-0.002534	-0.002105	-0.003156	-0.001356	-0.001829	-0.002104	-0.002347	-0.001455	-0.001914	-0.003702	-0.001873
8.674700	-0.002052	-0.002261	-0.003368	-0.001168	-0.000611	-0.002142	-0.002635	-0.001031	-0.001102	-0.003636	-0.001757
8.674000	-0.001944	-0.000611	-0.003364	0.001431	0.001694	0.000085	-0.002399	0.000109	-0.001561	-0.002137	-0.002005
8.673300	-0.002695	0.001920	-0.002705	0.001552	0.003693	0.003315	-0.001881	0.002257	-0.001095	0.000954	-0.000601
8.672600	-0.002013	0.001905	-0.001645	-0.000563	0.001437	0.003204	-0.000363	0.002191	-0.000970	0.002143	-0.000583
8.671900	-0.001073	0.000424	0.000156	-0.001777	0.000074	0.000794	0.001795	0.000240	-0.000131	-0.000098	0.001297
8.671200	-0.000205	-0.001790	0.002294	-0.002151	-0.001492	-0.001333	0.003793	-0.001034	0.002977	-0.002405	0.003779
8.670500	0.002531	-0.002561	0.000738	-0.002241	-0.000586	-0.001125	0.001597	-0.001066	0.003500	-0.002496	0.002586
8.669800	0.002819	-0.001930	-0.001398	-0.001732	-0.000764	-0.000994	-0.000270	-0.001037	0.001507	-0.002089	0.001147
8.669100	0.000185	-0.001441	-0.002779	-0.001763	-0.000791	-0.001013	-0.000836	-0.000718	-0.000788	-0.002206	0.000649
8.668400	-0.000446	-0.001682	-0.002714	-0.002114	-0.000481	-0.000729	-0.000382	-0.001396	-0.000717	-0.002521	0.001315
8.667700	-0.000544	-0.001612	-0.002871	-0.002865	-0.000890	-0.001538	-0.001088	-0.001410	0.000249	-0.003056	0.000328
8.667000	-0.000984	-0.001696	-0.003023	-0.002764	-0.001282	-0.001825	-0.001329	-0.002226	0.000271	-0.003363	-0.000362
8.666300	-0.001095	-0.002163	-0.002917	-0.002670	-0.002136	-0.001922	-0.000815	-0.002360	-0.000062	-0.003608	-0.001070
8.665600	-0.001519	-0.002657	-0.002960	-0.003206	-0.001797	-0.001551	-0.000847	-0.001513	-0.000623	-0.003857	-0.001460
8.664900	-0.001476	-0.002435	-0.002354	-0.002532	-0.001981	-0.001415	-0.000956	-0.001394	-0.000996	-0.003526	-0.000770
8.664200	-0.001114	-0.002809	-0.002116	-0.002488	-0.001979	-0.001568	-0.002559	-0.001965	-0.000649	-0.003624	-0.001290
8.663500	-0.001923	-0.002662	-0.002787	-0.002302	-0.001837	-0.001458	-0.002646	-0.001680	-0.000796	-0.003025	-0.001556
8.662800	-0.002161	-0.001941	-0.002785	-0.001978	-0.001495	-0.001076	-0.001891	-0.000790	-0.000371	-0.002874	-0.001167
8.662100	-0.001225	-0.001553	-0.002081	-0.001103	0.000320	-0.000410	-0.001129	-0.000204	-0.000674	-0.002340	0.000020
8.661400	-0.000191	-0.000367	-0.001033	0.000559	0.003127	0.000890	-0.000022	0.000937	0.000276	-0.001084	0.001207
8.660700	0.001447	0.001091	-0.000066	0.000839	0.002980	0.002821	0.001139	0.001584	0.001501	-0.000242	0.001913
8.660000	0.002348	0.001644	0.000946	0.001328	0.003763	0.003890	0.002030	0.002185	0.003137	0.000243	0.002160
8.659300	0.002909	0.003047	0.002223	0.002885	0.005022	0.004860	0.003287	0.003300	0.004215	0.000901	0.003723
8.658600	0.004753	0.003211	0.003155	0.003157	0.005866	0.005025	0.003924	0.002924	0.005016	0.002003	0.005147
8.657900	0.004485	0.003526	0.002746	0.001937	0.004215	0.003941	0.002543	0.002183	0.005262	0.001885	0.004746
8.657200	0.002650	0.002143	0.001550	0.001204	0.003330	0.003476	0.001621	0.001180	0.004275	0.000691	0.003206
8.656500	0.003107	0.002205	0.002364	0.000607	0.002465	0.003293	0.002443	0.000183	0.002793	0.000263	0.002999
8.655800	0.002837	0.000766	0.001204	0.000267	0.001067	0.002142	0.001694	0.000202	0.003164	-0.001156	0.001787
8.655100	0.001077	-0.000082	0.000269	-0.000683	0.000698	0.000460	0.000897	0.000230	0.002345	-0.001111	0.000432
8.654400	0.000402	-0.001394	-0.000750	-0.000464	0.000803	0.000582	-0.000171	0.000452	0.001094	-0.001581	0.000006
8.653700	0.000071	-0.001011	-0.000116	0.000262	0.001825	0.001410	0.000011	0.002041	0.000780	-0.001095	0.000988
8.653000	0.001154	0.000712	0.000945	0.001187	0.003389	0.002840	0.000992	0.002410	0.001089	-0.000387	0.002357
8.652300	0.002086	0.001694	0.001250	0.001899	0.003226	0.003923	0.001939	0.002583	0.002112	-0.000015	0.003653
8.651600	0.002477	0.001701	0.001061	0.001666	0.004906	0.004325	0.002195	0.003088	0.003042	0.000420	0.003492
8.650900	0.003545	0.003626	0.002309	0.002088	0.004689	0.004976	0.003454	0.002577	0.003674	0.001514	0.004557
8.650200	0.003511	0.002927	0.002059	0.002390	0.004490	0.004380	0.003052	0.002217	0.004441	0.000781	0.003412
8.649500	0.002767	0.002061	0.001814	0.001728	0.003957	0.003738	0.002550	0.001404	0.004081	-0.000201	0.003139
8.648800	0.002080	0.001931	0.001358	0.000434	0.002840	0.003273	0.002147	0.000063	0.003850	-0.000182	0.003312
8.648100	0.002611	0.000947	0.000956	0.000002	0.001410	0.002015	0.001870	-0.000385	0.003069	-0.000488	0.003193
8.647400	0.001195	-0.000129	-0.000485	-0.001122	-0.000072	0.000072	0.000488	-0.001089	0.002280	-0.001474	0.001330
8.646700	-0.000966	-0.001250	-0.001891	-0.001569	-0.001219	-0.000848	-0.001414	-0.001440	0.001022	-0.003292	-0.000061
8.646000	-0.001009	-0.002949	-0.002905	-0.002597	-0.001713	-0.001653	-0.002449	-0.002735	-0.000658	-0.003644	-0.000475
8.645300	-0.000805	-0.002721	-0.002967	-0.002947	-0.002261	-0.002343	-0.002523	-0.001936	-0.000673	-0.002974	-0.000538
8.644600	-0.001148	-0.003055	-0.003447	-0.003120	-0.002101	-0.003173	-0.001578	-0.001384	-0.001997	-0.003516	-0.001302
8.643900	-0.001615	-0.003639	-0.003602	-0.003054	-0.002422	-0.002703	-0.001489	-0.002006	-0.001774	-0.003548	-0.000922
8.643200	-0.001446	-0.003542	-0.003465	-0.002694	-0.002332	-0.002459	-0.001868	-0.002573	-0.001586	-0.003506	-0.001178
8.642500	-0.001229	-0.002961	-0.003274	-0.002951	-0.001913	-0.002852	-0.001981	-0.002554	-0.001016	-0.003598	-0.000792
8.641800	-0.001883	-0.002934	-0.003437	-0.003082	-0.001815	-0.001964	-0.002436	-0.002362	-0.001342	-0.004144	-0.000053
8.641100	-0.002270	-0.003235	-0.003300	-0.002790	-0.002125	-0.001570	-0.001946	-0.001763	-0.001912	-0.004326	-0.000778
8.640400	-0.002609	-0.002955	-0.003007	-0.002696	-0.001802	-0.001402	-0.002152	-0.002058	-0.001483	-0.003804	-0.001695
8.639700	-0.002410	-0.002623	-0.003782	-0.002345	-0.002733	-0.001563	-0.001753	-0.001894	-0.001447	-0.003903	-0.000781
8.639000	-0.001386	-0.002273	-0.003452	-0.002633	-0.003123	-0.001623	-0.001539	-0.001914	-0.001238	-0.002716	-0.000575
8.638300	-0.001158	-0.002242	-0.003569	-0.002159	-0.002844	-0.001623	-0.001444	-0.001672	-0.000782	-0.002598	-0.001401
8.637600	-0.001514	-0.002488	-0.003153	-0.003011	-0.002059	-0.001979	-0.001760	-0.001575	-0.000654	-0.002870	-0.000973
8.636900	-0.001141	-0.002827	-0.002938	-0.002869	-0.001693	-0.002201	-0.002127	-0.002125	-0.000947	-0.002959	-0.001135
8.636200	-0.001167	-0.002450	-0.003227	-0.001901	-0.001994	-0.001887	-0.002232	-0.001872	-0.000999	-0.003029	-0.000795
8.635500	-0.001500	-0.002124	-0.003325	-0.001293	-0.002309	-0.002537	-0.002346	-0.000997	-0.000426	-0.002978	-0.001293
8.634800	-0.001979	-0.002101	-0.003432	-0.001746	-0.001733	-0.002847	-0.002312	-0.001787	-0.000660	-0.003566	-0.001455
8.634100	-0.001853	-0.002717	-0.003763	-0.002213	-0.002432	-0.001549	-0.001946	-0.002111	-0.001240	-0.003788	-0.001358
8.633400	-0.002224	-0.002503	-0.003441	-0.002193	-0.002770	-0.001397	-0.001771	-0.001997	-0.001744	-0.003994	-0.001297
8.632700	-0.002481	-0.003132	-0.002873	-0.002572	-0.002021	-0.001588	-0.002640	-0.001704	-0.001456	-0.004124	-0.001527
8.632000	-0.001247	-0.002466	-0.003020	-0.003040	-0.001865	-0.002424	-0.002713	-0.001382	-0.000646	-0.003990	-0.000894
8.631300	-0.001390	-0.003440	-0.002419	-0.002953	-0.002044	-0.002133	-0.002049	-0.001380	-0.000289	-0.003772	-0.000468
8.630600	-0.001840	-0.002891	-0.002622	-0.002546	-0.002196	-0.002280	-0.002615	-0.002112	-0.001313	-0.003339	-0.001172
8.629900	-0.002001	-0.001996	-0.002859	-0.002504	-0.002134	-0.002274	-0.002602	-0.001629	-0.001688	-0.003271	-0.001091
8.629200	-0.001501	-0.002758	-0.002802	-0.002711	-0.002500	-0.002440	-0.002281	-0.001277	-0.001174	-0.003519	-0.001448
8.628500	-0.001288	-0.002289	-0.003135	-0.002352	-0.001689	-0.001852	-0.002662	-0.001781	-0.001474	-0.003520	-0.001242
8.627800	-0.000545	-0.003305	-0.002854	-0.002631	-0.000791	-0.001109	-0.001727	-0.002292	-0.001304	-0.002908	0.000261
8.627100	0.000122	-0.002735	-0.002890	-0.002381	-0.001520	-0.001205	0.000049	-0.001576	-0.000625	-0.002691	0.001318
8.626400	0.001921	-0.001125	-0.000608	-0.001249	-0.000468	-0.000772	0.001782	0.001202	0.001125	-0.001339	0.002236
8.625700	0.001589	-0.000326	0.002647	-0.001191	0.001048	0.000548	0.002707	0.001653	0.003879	0.000296	0.002758
8.625000	-0.000728	0.001116	0.002867	-0.000241	0.002420	0.002045	0.000242	0.000845	0.002325	0.001388	0.000528
8.624300	-0.000453	0.002012	0.000357	0.000513	0.000775	0.000537	-0.001011	-0.000494	0.000169	-0.001000	-0.000604
8.623600	-0.000344	0.000426	-0.000550	-0.000733	-0.000022	-0.000876	-0.001799	-0.000920	0.000157	-0.000929	-0.001155
8.622900	-0.000431	-0.000895	-0.001935	-0.000458	-0.000867	-0.000060	-0.001445	-0.000465	-0.000219	-0.001452	-0.000931
8.622200	-0.000701	-0.000510	-0.000895	-0.001041	-0.000600	-0.000507	-0.000223	0.000174	-0.000518	-0.001890	-0.000334
8.621500	-0.000863	-0.000183	-0.000386	-0.000841	-0.000060	-0.000908	-0.000993	-0.000025	-0.000053	-0.001730	-0.000143
8.620800	-0.001350	-0.000343	-0.000376	-0.000934	-0.000920	-0.000942	-0.001334	-0.000138	-0.000213	-0.001785	-0.000224
8.620100	-0.001381	-0.000330	-0.000661	-0.000699	-0.001281	-0.001676	-0.001596	-0.000573	-0.001014	-0.001649	-0.000141
8.619400	-0.001669	-0.000616	-0.001315	-0.001115	-0.001154	-0.001403	-0.001537	-0.000823	-0.000002	-0.001877	-0.000291
8.618700	-0.001550	-0.000996	-0.001496	-0.001466	-0.000783	-0.000987	-0.001208	-0.001152	-0.000187	-0.002248	-0.000659
8.618000	-0.001412	-0.000722	-0.001862	-0.001440	-0.001286	-0.001542	-0.001555	-0.000746	0.000007	-0.001883	0.000054
8.617300	-0.001681	0.000084	-0.001804	-0.000938	-0.000676	-0.000975	-0.001707	0.000461	-0.000592	-0.002190	-0.000507
8.616600	-0.001197	0.000422	-0.001865	0.000509	0.001066	0.000027	-0.001245	0.000984	-0.000609	-0.001654	-0.000670
8.615900	-0.001138	0.000266	-0.001358	0.000369	0.001355	0.000245	-0.000588	0.002022	-0.000997	-0.000147	-0.000423
8.615200	-0.001062	-0.000251	-0.001156	-0.000148	0.000430	0.000659	-0.000785	0.001234	-0.000911	-0.000881	-0.000255
8.614500	-0.000506	0.000038	-0.000978	-0.000439	0.000086	-0.000261	-0.000056	0.001204	-0.000545	-0.000933	0.000145
8.613800	-0.000103	-0.000171	-0.000933	0.000200	0.000357	0.000596	0.000522	0.001432	0.000399	-0.001144	0.001326
8.613100	0.000509	-0.000204	-0.000646	-0.000041	0.000242	0.000496	-0.000418	0.001182	0.000439	-0.000324	0.000425
8.612400	0.000149	-0.001098	-0.000585	-0.000446	-0.000437	0.000181	-0.000334	-0.000301	0.000212	-0.000301	-0.000785
8.611700	-0.000643	-0.001563	-0.000473	-0.001528	-0.000502	-0.000435	-0.000840	-0.000478	0.000885	-0.000714	0.000113
8.611000	-0.001121	-0.001599	0.000467	-0.000989	-0.000921	-0.001124	-0.000453	-0.000356	0.001077	-0.001881	0.000530
8.610300	-0.000571	-0.002002	-0.000082	-0.001145	-0.001346	-0.001518	-0.001555	-0.000219	0.000032	-0.001461	0.000079
8.609600	-0.001106	-0.001238	-0.001442	-0.001206	-0.000684	-0.001432	-0.001219	-0.001062	0.000008	-0.001557	-0.000307
8.608900	-0.001160	-0.001077	-0.002170	-0.001586	-0.000947	-0.001245	-0.001066	-0.000995	-0.000770	-0.002117	-0.000600
8.608200	-0.001890	-0.001229	-0.001538	-0.001688	-0.002383	-0.002356	-0.001455	-0.001012	-0.001058	-0.002811	-0.000863
8.607500	-0.001482	-0.002010	-0.002132	-0.002477	-0.002216	-0.002301	-0.001253	-0.001213	-0.000765	-0.003462	-0.001009
8.606800	-0.001041	-0.001491	-0.002421	-0.002008	-0.001960	-0.001207	-0.000190	-0.001752	-0.001950	-0.003266	-0.001371
8.606100	-0.001048	-0.002320	-0.003267	-0.001326	-0.000777	-0.001629	-0.000535	-0.001800	-0.001225	-0.003800	-0.000720
8.605400	-0.000793	-0.001663	-0.002957	-0.002021	-0.001212	-0.001627	-0.001633	-0.001029	-0.000705	-0.003757	-0.000560
8.604700	-0.001105	-0.001161	-0.003055	-0.002177	-0.001246	-0.001222	-0.001653	-0.001047	-0.001213	-0.003429	0.000050
8.604000	-0.001321	-0.000840	-0.002767	-0.001544	-0.001733	-0.001128	-0.001403	-0.001333	-0.000890	-0.002530	0.000337
8.603300	-0.001480	-0.000965	-0.002705	-0.001454	-0.001564	0.000046	-0.001596	-0.001222	-0.000195	-0.003307	-0.000140
8.602600	-0.001342	-0.000859	-0.002648	-0.001159	-0.001193	-0.000340	-0.000833	-0.000999	-0.000637	-0.003617	0.000271
8.601900	-0.001543	-0.001084	-0.002367	-0.001356	-0.000297	-0.000336	-0.000191	-0.000964	-0.000801	-0.004067	-0.000008
8.601200	-0.001164	-0.001210	-0.002223	-0.001214	-0.000690	-0.001172	0.000043	-0.000285	-0.000529	-0.003607	-0.000087
8.600500	-0.000358	-0.001669	-0.001969	-0.000946	-0.000976	-0.000623	0.000152	0.000195	0.000030	-0.003028	-0.000355
8.599800	0.000336	-0.000171	-0.001470	-0.000775	-0.000462	-0.000682	-0.000561	0.000325	0.000575	-0.003094	-0.000319
8.599100	0.000346	0.000806	-0.001756	0.000439	-0.000561	0.000771	-0.000475	-0.000426	0.000853	-0.002093	0.000110
8.598400	0.000282	0.001608	-0.002021	0.001032	-0.000610	0.000432	-0.000554	-0.000861	0.000103	-0.002479	-0.000303
8.597700	-0.000866	0.001164	-0.001607	-0.000181	0.000156	0.000687	-0.000914	-0.000614	-0.000706	-0.002190	-0.000287
8.597000	-0.001062	-0.000923	-0.002083	-0.001129	0.000508	0.000275	-0.001258	-0.000486	-0.000321	-0.002960	0.000459
8.596300	-0.001237	-0.001085	-0.002805	-0.001104	0.000217	-0.000660	-0.000695	-0.000751	-0.000324	-0.002615	0.001257
8.595600	-0.000141	-0.000404	-0.002346	-0.001340	-0.000446	-0.000819	-0.001606	-0.000591	-0.000268	-0.002625	0.001319
8.594900	-0.000245	0.000114	-0.001169	-0.000929	0.000116	-0.000368	-0.001785	-0.000233	0.000252	-0.002351	0.000755
8.594200	-0.000538	-0.000868	-0.001499	-0.001031	-0.000189	0.000797	-0.001437	-0.000467	0.000229	-0.002086	0.001123
8.593500	-0.000458	-0.000982	-0.001453	-0.001172	-0.000065	-0.000755	-0.000083	-0.000937	0.000083	-0.002278	0.000171
8.592800	-0.000832	-0.000732	-0.002013	-0.001365	-0.000168	-0.001518	-0.000444	-0.000491	0.000447	-0.002647	-0.000462
8.592100	-0.000504	-0.001523	-0.001755	-0.000839	0.000219	-0.000326	-0.000320	-0.000155	0.000464	-0.002800	0.000590
8.591400	-0.000269	-0.000490	-0.002003	-0.000907	-0.000095	-0.000249	-0.000365	0.000111	0.000662	-0.002754	0.000059
8.590700	-0.000038	-0.000137	-0.001997	-0.001429	-0.000300	-0.000695	-0.000680	-0.000628	0.000664	-0.002313	0.000190
8.590000	-0.000123	-0.000724	-0.001776	-0.001320	-0.000085	-0.000622	-0.001455	-0.000686	0.000021	-0.002302	0.000249
8.589300	-0.000611	-0.000881	-0.002669	-0.000629	0.000184	-0.000929	-0.002326	-0.000071	0.000241	-0.001929	0.000642
8.588600	-0.000254	-0.001492	-0.001916	-0.000696	-0.000344	-0.000782	-0.001198	0.000124	-0.000321	-0.002346	-0.000215
8.587900	-0.000169	-0.001037	-0.001577	-0.000681	-0.000309	0.000154	-0.000608	0.000131	-0.000021	-0.002250	0.000495
8.587200	0.000265	-0.001699	-0.001692	-0.000758	0.000390	0.000547	0.000448	-0.000443	-0.000147	-0.001902	0.000643
8.586500	-0.000003	-0.000819	-0.001293	-0.000544	-0.000534	-0.001103	-0.000489	-0.000416	0.000045	-0.002555	0.000809
8.585800	-0.000818	-0.000285	-0.001796	-0.001588	-0.000079	-0.001491	-0.000567	-0.000357	-0.000249	-0.001783	0.000460
8.585100	-0.000644	0.000111	-0.002163	-0.002363	-0.000224	-0.001838	-0.001501	0.000309	0.000212	-0.002319	0.000476
8.584400	-0.000298	-0.001222	-0.002144	-0.000918	0.000955	0.000036	-0.000412	0.000761	-0.000055	-0.002630	0.001740
8.583700	0.000006	-0.000074	-0.001072	0.000264	0.001090	0.001100	-0.000117	0.000423	0.000092	-0.002873	0.001442
8.583000	0.000461	0.000456	-0.000224	0.000038	0.001098	0.000709	-0.000139	0.000044	0.000321	-0.003437	0.001006
8.582300	0.000285	-0.000569	-0.000686	-0.000521	0.000681	0.000602	-0.000655	0.000261	0.000308	-0.002326	0.001048
8.581600	0.000031	-0.000119	-0.001644	-0.000499	0.000530	0.000598	-0.000147	0.000091	0.000255	-0.002505	0.000622
8.580900	-0.000309	0.000145	-0.001635	-0.000470	-0.000149	0.000502	0.000480	-0.000494	-0.000182	-0.001718	0.000381
8.580200	0.000294	-0.000135	-0.001321	-0.000923	-0.000048	0.000116	-0.000085	-0.000487	-0.000539	-0.002564	0.000290
8.579500	-0.000299	-0.000928	-0.001329	-0.000545	-0.000636	-0.000696	-0.000599	-0.000720	-0.000264	-0.003196	-0.000451
8.578800	-0.000508	-0.001499	-0.002419	-0.000830	-0.000799	-0.000233	-0.000893	-0.000791	-0.000705	-0.002822	-0.000466
8.578100	-0.000157	-0.000617	-0.002143	-0.000932	-0.001074	0.000139	-0.001727	-0.000544	-0.001020	-0.002889	0.000532
8.577400	-0.000573	-0.000866	-0.002412	-0.000668	-0.000205	-0.000377	-0.000372	-0.000047	-0.000551	-0.002563	-0.000602
8.576700	-0.000994	-0.001419	-0.002734	0.000112	0.001045	-0.000506	-0.000339	-0.000201	-0.000467	-0.002901	-0.000596
8.576000	-0.000032	-0.000983	-0.002654	-0.000198	0.000289	0.000227	-0.000137	0.000353	-0.000820	-0.002130	-0.000083
8.575300	-0.000588	-0.000054	-0.001748	-0.000278	0.000505	0.000725	0.000325	0.000537	0.000194	-0.001557	0.000677
8.574600	-0.000420	-0.000025	-0.001162	-0.000567	0.000617	0.001105	-0.000677	0.000632	0.001116	-0.001806	0.000217
8.573900	-0.000820	0.000362	-0.000559	-0.000337	0.000403	0.001607	-0.000354	0.000566	0.001648	-0.001092	0.000890
8.573200	-0.001106	0.000536	-0.000104	-0.000476	0.000504	0.001509	-0.000929	0.000517	0.002377	-0.001457	0.001035
8.572500	-0.000425	0.001453	0.000779	-0.000429	0.000493	0.001796	-0.000525	0.000428	0.002287	-0.001737	0.000477
8.571800	-0.000340	0.000939	0.000696	-0.000254	0.000437	0.001220	-0.001106	-0.000610	0.001873	-0.002007	0.001472
8.571100	-0.001031	0.000037	0.000594	-0.000175	0.000371	0.001231	-0.001146	-0.000196	0.001349	-0.001817	0.001296
8.570400	-0.000676	0.000026	-0.000644	-0.001457	-0.000196	0.000641	-0.000907	-0.000208	0.000811	-0.002191	0.000822
8.569700	-0.000336	-0.000387	-0.001558	-0.000805	0.000503	0.000226	-0.001034	0.000163	0.000264	-0.002159	0.001040
8.569000	-0.000186	0.000136	-0.001220	-0.000618	0.000158	0.000453	-0.001081	-0.000094	0.000661	-0.001975	0.000734
8.568300	-0.000108	0.000650	-0.001086	-0.000156	0.000530	0.001327	-0.000368	0.000131	0.000780	-0.002465	0.000583
8.567600	-0.000797	0.001073	-0.001250	0.000583	0.000727	0.001361	-0.000852	-0.000154	0.000531	-0.002430	0.000256
8.566900	-0.000895	0.001383	-0.000796	0.000903	0.000398	0.000849	-0.000907	-0.000075	0.000970	-0.002680	0.000668
8.566200	-0.000462	0.000797	-0.000512	0.000416	0.000391	0.000644	-0.000842	-0.000331	0.000933	-0.002978	0.000710
8.565500	-0.000064	0.000458	-0.000577	-0.000424	0.000672	0.000666	-0.000163	-0.000721	0.000514	-0.002774	0.001681
8.564800	-0.000072	-0.000435	-0.001560	-0.000079	0.000996	0.001072	0.000960	-0.000110	0.000301	-0.002437	0.001587
8.564100	0.000140	0.000366	-0.001047	-0.000315	0.002085	0.001542	0.001701	0.000380	0.001120	-0.002427	0.001430
8.563400	0.001263	0.000230	-0.001388	0.000620	0.002833	0.002287	0.001991	0.000876	0.001473	-0.003049	0.002064
8.562700	0.001880	0.002225	-0.000899	0.001995	0.002994	0.003652	0.002726	0.001345	0.001829	-0.001933	0.002666
8.562000	0.002615	0.005432	-0.000327	0.004103	0.003289	0.005061	0.003140	0.000971	0.002576	-0.001511	0.002426
8.561300	0.002580	0.007714	0.000660	0.005154	0.003159	0.005460	0.001771	0.000392	0.002513	-0.000242	0.002393
8.560600	0.001720	0.007385	0.000742	0.004211	0.003672	0.005026	0.002043	0.000388	0.002731	-0.000752	0.002929
8.559900	0.001901	0.004935	0.000882	0.002732	0.003770	0.004459	0.002341	0.000327	0.002466	-0.000943	0.002514
8.559200	0.002106	0.002919	0.001177	0.002363	0.003588	0.004616	0.001571	0.000176	0.001795	-0.000965	0.002271
8.558500	0.002008	0.002162	0.001125	0.001738	0.003352	0.005078	0.001282	-0.000061	0.002319	-0.000665	0.002054
8.557800	0.001356	0.001641	0.001404	0.001885	0.003732	0.005632	0.001357	0.000431	0.003014	-0.000304	0.002570
8.557100	0.001431	0.001622	0.001244	0.001680	0.004305	0.005098	0.002122	0.000395	0.003182	-0.000793	0.003634
8.556400	0.001665	0.001611	0.001763	0.002250	0.004465	0.005660	0.002129	0.000414	0.002703	-0.001028	0.004949
8.555700	0.002387	0.002101	0.001850	0.003059	0.005014	0.005932	0.002301	0.001006	0.002827	-0.001165	0.005263
8.555000	0.002509	0.003676	0.001879	0.003164	0.006253	0.006528	0.003714	0.001108	0.003710	-0.000763	0.005354
8.554300	0.002937	0.004518	0.002708	0.003940	0.007774	0.008719	0.004818	0.002648	0.005240	0.000143	0.007068
8.553600	0.003634	0.005345	0.003001	0.005130	0.009526	0.010532	0.005457	0.003531	0.006122	0.000888	0.010202
8.552900	0.004021	0.006843	0.003263	0.006670	0.013686	0.013128	0.008357	0.005969	0.008150	0.001491	0.012944
8.552200	0.004816	0.010010	0.004730	0.010108	0.021876	0.019030	0.011352	0.009333	0.011418	0.003669	0.019548
8.551500	0.006798	0.013665	0.005564	0.013889	0.024870	0.025086	0.016275	0.011138	0.015338	0.004653	0.022900
8.550800	0.011853	0.019344	0.007008	0.015872	0.022156	0.027909	0.024858	0.011335	0.020069	0.007227	0.020458
8.550100	0.017433	0.024670	0.008715	0.016034	0.017644	0.024555	0.025409	0.008533	0.021462	0.012314	0.015847
8.549400	0.021874	0.022360	0.009588	0.015767	0.016215	0.021257	0.020938	0.007415	0.019248	0.014724	0.015190
8.548700	0.020573	0.019696	0.012937	0.016676	0.016621	0.020636	0.016705	0.007353	0.016729	0.013460	0.015048
8.548000	0.016101	0.018923	0.016507	0.019583	0.019262	0.022460	0.015299	0.007288	0.015588	0.012320	0.015171
8.547300	0.013247	0.021158	0.020308	0.027654	0.023644	0.025989	0.015136	0.008689	0.015675	0.013337	0.014212
8.546600	0.012521	0.028386	0.023018	0.045764	0.037015	0.034900	0.015509	0.013179	0.015953	0.019287	0.014954
8.545900	0.012004	0.035825	0.022322	0.059996	0.052709	0.047982	0.015939	0.021198	0.016479	0.029810	0.015854
8.545200	0.012019	0.041534	0.019232	0.063145	0.065934	0.066751	0.020438	0.035132	0.017235	0.040974	0.017745
8.544500	0.012453	0.039818	0.018079	0.050899	0.065517	0.085489	0.027737	0.053462	0.018816	0.044746	0.024211
8.543800	0.015538	0.034514	0.019728	0.041438	0.052952	0.082313	0.040193	0.056686	0.022332	0.037502	0.034110
8.543100	0.023674	0.032521	0.025253	0.044405	0.046134	0.067631	0.057451	0.047474	0.029619	0.030925	0.051376
8.542400	0.035096	0.037911	0.040687	0.059944	0.054423	0.061211	0.059604	0.036334	0.043322	0.034260	0.075417
8.541700	0.051081	0.043661	0.054166	0.066830	0.067240	0.070683	0.049700	0.039333	0.049721	0.042589	0.079973
8.541000	0.061471	0.043609	0.056981	0.058693	0.070423	0.085707	0.041072	0.051192	0.046781	0.047337	0.069040
8.540300	0.055328	0.035409	0.047757	0.038038	0.055610	0.087839	0.045212	0.059716	0.038241	0.040076	0.055547
